timestamp,event_type,user,source_ip,target,severity,is_anomaly,anomaly_type
2026-02-06 15:24:50,ssh_logout,agarcia,-,-,INFO,False,-
2026-02-06 15:42:06,port_connection,-,10.0.1.52,port:3306,INFO,False,-
2026-02-06 15:43:39,service_start,-,-,-,INFO,False,-
2026-02-06 15:44:36,auth_success,tchang,10.0.1.54,-,INFO,False,-
2026-02-06 15:47:03,port_connection,-,10.0.1.54,port:3306,INFO,False,-
2026-02-06 16:01:04,port_connection,-,10.0.1.53,port:22,INFO,False,-
2026-02-06 16:14:08,ssh_login,jsmith,10.0.1.53,-,INFO,False,-
2026-02-06 16:16:24,file_access,tchang,-,/home/user/report.pdf,INFO,False,-
2026-02-06 16:20:09,service_start,-,-,-,INFO,False,-
2026-02-06 16:21:00,auth_success,tchang,10.0.1.52,-,INFO,False,-
2026-02-06 16:47:31,port_connection,-,10.0.1.52,port:8080,INFO,False,-
2026-02-06 16:50:44,ssh_logout,bwilson,-,-,INFO,False,-
2026-02-06 16:51:56,auth_success,tchang,10.0.1.54,-,INFO,False,-
2026-02-06 16:53:03,ssh_login,jsmith,10.0.1.50,-,INFO,False,-
2026-02-06 16:56:36,auth_success,mkurdi,10.0.1.51,-,INFO,False,-
2026-02-06 17:11:14,service_start,-,-,-,INFO,False,-
2026-02-06 17:17:17,auth_success,tchang,10.0.1.51,-,INFO,False,-
2026-02-06 17:23:11,auth_success,tchang,10.0.1.50,-,INFO,False,-
2026-02-06 17:31:56,ssh_logout,tchang,-,-,INFO,False,-
2026-02-06 17:45:01,file_access,tchang,-,/var/www/html/index.html,INFO,False,-
2026-02-06 17:45:12,port_connection,-,10.0.1.52,port:8080,INFO,False,-
2026-02-06 17:53:51,auth_success,agarcia,10.0.1.50,-,INFO,False,-
2026-02-06 18:01:14,file_access,bwilson,-,/tmp/data.csv,INFO,False,-
2026-02-06 18:09:21,auth_failure,mkurdi,10.0.1.51,-,INFO,False,-
2026-02-06 18:36:49,port_connection,-,10.0.1.52,port:443,INFO,False,-
2026-02-06 19:04:21,auth_success,jsmith,10.0.1.53,-,INFO,False,-
2026-02-06 19:13:28,auth_success,agarcia,10.0.1.53,-,INFO,False,-
2026-02-06 20:37:14,port_connection,-,10.0.1.50,port:8080,INFO,False,-
2026-02-06 21:06:15,ssh_logout,jsmith,-,-,INFO,False,-
2026-02-06 23:47:08,privilege_escalation,jsmith,10.0.1.51,chmod 777 /tmp/exploit,CRITICAL,True,privilege_escalation
2026-02-06 23:49:12,auth_success,bwilson,10.0.1.51,-,INFO,False,-
2026-02-07 01:05:58,file_access,mkurdi,-,/home/user/report.pdf,INFO,False,-
2026-02-07 01:26:42,auth_success,mkurdi,10.0.1.54,-,INFO,False,-
2026-02-07 04:35:00,service_start,-,-,-,INFO,False,-
2026-02-07 06:02:19,file_access,agarcia,-,/tmp/data.csv,INFO,False,-
2026-02-07 07:39:12,port_connection,-,10.0.1.50,port:3306,INFO,False,-
2026-02-07 07:42:14,ssh_login,mkurdi,10.0.1.52,-,INFO,False,-
2026-02-07 07:57:10,port_connection,-,10.0.1.51,port:3306,INFO,False,-
2026-02-07 08:02:54,port_connection,-,10.0.1.52,port:443,INFO,False,-
2026-02-07 08:06:30,file_access,jsmith,-,/tmp/data.csv,INFO,False,-
2026-02-07 08:16:30,file_access,jsmith,-,/tmp/data.csv,INFO,False,-
2026-02-07 08:23:00,auth_success,agarcia,10.0.1.54,-,INFO,False,-
2026-02-07 08:31:47,ssh_login,mkurdi,10.0.1.50,-,INFO,False,-
2026-02-07 08:43:24,ssh_login,bwilson,10.0.1.52,-,INFO,False,-
2026-02-07 08:44:46,auth_success,mkurdi,10.0.1.51,-,INFO,False,-
2026-02-07 08:45:41,ssh_logout,jsmith,-,-,INFO,False,-
2026-02-07 08:45:41,port_connection,-,10.0.1.53,port:443,INFO,False,-
2026-02-07 09:08:13,ssh_logout,mkurdi,-,-,INFO,False,-
2026-02-07 09:20:55,file_access,agarcia,-,/tmp/data.csv,INFO,False,-
2026-02-07 09:26:25,file_access,tchang,-,/tmp/data.csv,INFO,False,-
2026-02-07 09:41:24,auth_success,tchang,10.0.1.51,-,INFO,False,-
2026-02-07 09:43:06,auth_failure,tchang,10.0.1.50,-,INFO,False,-
2026-02-07 09:50:06,file_access,tchang,-,/var/www/html/index.html,INFO,False,-
2026-02-07 09:51:19,port_connection,-,10.0.1.53,port:443,INFO,False,-
2026-02-07 09:52:50,auth_success,jsmith,10.0.1.52,-,INFO,False,-
2026-02-07 09:55:19,ssh_login,tchang,10.0.1.52,-,INFO,False,-
2026-02-07 10:06:24,auth_success,bwilson,10.0.1.54,-,INFO,False,-
2026-02-07 10:09:33,port_connection,-,10.0.1.50,port:8080,INFO,False,-
2026-02-07 10:18:28,ssh_login,jsmith,10.0.1.51,-,INFO,False,-
2026-02-07 10:21:11,ssh_login,mkurdi,10.0.1.53,-,INFO,False,-
2026-02-07 10:57:28,port_connection,-,10.0.1.52,port:22,INFO,False,-
2026-02-07 11:07:06,port_connection,-,10.0.1.50,port:80,INFO,False,-
2026-02-07 11:13:29,port_connection,-,10.0.1.54,port:3306,INFO,False,-
2026-02-07 11:13:48,file_access,jsmith,-,/var/www/html/index.html,INFO,False,-
2026-02-07 11:18:16,auth_success,tchang,10.0.1.50,-,INFO,False,-
2026-02-07 11:20:43,file_access,jsmith,-,/var/www/html/index.html,INFO,False,-
2026-02-07 11:22:39,ssh_logout,mkurdi,-,-,INFO,False,-
2026-02-07 11:27:30,auth_success,tchang,10.0.1.50,-,INFO,False,-
2026-02-07 11:36:28,ssh_login,mkurdi,10.0.1.53,-,INFO,False,-
2026-02-07 11:37:32,auth_success,jsmith,10.0.1.53,-,INFO,False,-
2026-02-07 11:53:24,file_access,tchang,-,/home/user/report.pdf,INFO,False,-
2026-02-07 11:59:40,file_access,bwilson,-,/var/www/html/index.html,INFO,False,-
2026-02-07 12:08:41,port_connection,-,10.0.1.54,port:80,INFO,False,-
2026-02-07 12:27:56,service_start,-,-,-,INFO,False,-
2026-02-07 12:48:12,auth_success,jsmith,10.0.1.53,-,INFO,False,-
2026-02-07 12:56:26,auth_success,tchang,10.0.1.50,-,INFO,False,-
2026-02-07 12:58:58,auth_success,jsmith,10.0.1.54,-,INFO,False,-
2026-02-07 13:00:32,file_access,agarcia,-,/tmp/data.csv,INFO,False,-
2026-02-07 13:08:26,file_access,mkurdi,-,/home/user/report.pdf,INFO,False,-
2026-02-07 13:12:13,file_access,bwilson,-,/tmp/data.csv,INFO,False,-
2026-02-07 13:29:54,auth_success,mkurdi,10.0.1.53,-,INFO,False,-
2026-02-07 13:37:39,port_connection,-,10.0.1.53,port:8080,INFO,False,-
2026-02-07 13:39:38,file_access,tchang,-,/home/user/report.pdf,INFO,False,-
2026-02-07 13:51:18,ssh_login,bwilson,10.0.1.54,-,INFO,False,-
2026-02-07 13:58:13,auth_success,tchang,10.0.1.52,-,INFO,False,-
2026-02-07 13:58:29,port_connection,-,10.0.1.52,port:80,INFO,False,-
2026-02-07 14:00:45,file_access,bwilson,-,/home/user/report.pdf,INFO,False,-
2026-02-07 14:06:27,auth_failure,jsmith,10.0.1.53,-,INFO,False,-
2026-02-07 14:10:32,port_connection,-,10.0.1.53,port:22,INFO,False,-
2026-02-07 14:24:09,auth_success,bwilson,10.0.1.54,-,INFO,False,-
2026-02-07 14:40:46,file_access,jsmith,-,/var/www/html/index.html,INFO,False,-
2026-02-07 14:45:07,ssh_logout,agarcia,-,-,INFO,False,-
2026-02-07 14:47:32,port_connection,-,10.0.1.54,port:8080,INFO,False,-
2026-02-07 14:56:32,file_access,bwilson,-,/var/www/html/index.html,INFO,False,-
2026-02-07 15:11:43,auth_success,agarcia,10.0.1.50,-,INFO,False,-
2026-02-07 15:20:15,auth_success,agarcia,10.0.1.52,-,INFO,False,-
2026-02-07 15:31:21,file_access,jsmith,-,/home/user/report.pdf,INFO,False,-
2026-02-07 15:35:59,ssh_logout,tchang,-,-,INFO,False,-
2026-02-07 15:39:03,file_access,bwilson,-,/tmp/data.csv,INFO,False,-
2026-02-07 15:49:05,ssh_login,jsmith,10.0.1.54,-,INFO,False,-
2026-02-07 16:03:44,ssh_login,mkurdi,10.0.1.53,-,INFO,False,-
2026-02-07 16:06:24,port_connection,-,10.0.1.54,port:8080,INFO,False,-
2026-02-07 16:09:08,ssh_login,jsmith,10.0.1.52,-,INFO,False,-
2026-02-07 16:12:22,auth_success,tchang,10.0.1.52,-,INFO,False,-
2026-02-07 16:21:46,file_access,jsmith,-,/var/www/html/index.html,INFO,False,-
2026-02-07 17:26:38,ssh_login,jsmith,10.0.1.52,-,INFO,False,-
2026-02-07 17:30:51,auth_success,bwilson,10.0.1.53,-,INFO,False,-
2026-02-07 17:42:22,port_connection,-,10.0.1.52,port:8080,INFO,False,-
2026-02-07 19:23:52,port_connection,-,10.0.1.51,port:443,INFO,False,-
2026-02-07 19:49:32,port_connection,-,10.0.1.50,port:80,INFO,False,-
2026-02-07 21:42:55,ssh_logout,agarcia,-,-,INFO,False,-
